transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
45984,18/03/2023,11:39:21,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
45985,18/03/2023,11:39:34,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
45986,18/03/2023,11:44:26,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
45987,18/03/2023,11:49:52,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
45988,18/03/2023,11:49:52,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
45989,18/03/2023,11:49:52,1,5,Lower Manhattan,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
45990,18/03/2023,11:51:19,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
45991,18/03/2023,11:51:22,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
45992,18/03/2023,11:51:22,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
45993,18/03/2023,11:51:58,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
45994,18/03/2023,11:52:19,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
45995,18/03/2023,11:59:18,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
45996,18/03/2023,12:02:53,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
45997,18/03/2023,12:04:01,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
45998,18/03/2023,12:04:01,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
45999,18/03/2023,12:06:01,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
46000,18/03/2023,12:06:01,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
46001,18/03/2023,12:07:24,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
46002,18/03/2023,12:10:19,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
46003,18/03/2023,12:16:55,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
46004,18/03/2023,12:17:19,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
46005,18/03/2023,12:21:12,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
46006,18/03/2023,12:24:25,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
46007,18/03/2023,12:25:01,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
46008,18/03/2023,12:25:01,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
46009,18/03/2023,12:29:26,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
46010,18/03/2023,12:30:51,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
46011,18/03/2023,12:32:16,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
46012,18/03/2023,12:32:29,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
46013,18/03/2023,12:33:42,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
46014,18/03/2023,12:37:26,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
46015,18/03/2023,12:40:17,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
46016,18/03/2023,12:42:08,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
46017,18/03/2023,12:43:17,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
46018,18/03/2023,12:43:42,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
46019,18/03/2023,12:43:42,2,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
46020,18/03/2023,12:46:05,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
46021,18/03/2023,12:46:26,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
46022,18/03/2023,12:47:07,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
46023,18/03/2023,12:48:43,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
46024,18/03/2023,12:49:48,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
46025,18/03/2023,12:51:42,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
46026,18/03/2023,12:52:20,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
46027,18/03/2023,12:53:56,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
46028,18/03/2023,12:53:56,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
46029,18/03/2023,12:53:56,1,3,Astoria,13,8.95,Loose Tea,Black tea,English Breakfast
46030,18/03/2023,12:55:35,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
46031,18/03/2023,12:58:21,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
46032,18/03/2023,13:04:34,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
46033,18/03/2023,13:11:14,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
46034,18/03/2023,13:11:46,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
46035,18/03/2023,13:12:29,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
46036,18/03/2023,13:17:54,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
46037,18/03/2023,13:18:25,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
46038,18/03/2023,13:24:15,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
46039,18/03/2023,13:24:50,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
46040,18/03/2023,13:27:45,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
46041,18/03/2023,13:28:17,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
46042,18/03/2023,13:28:17,1,5,Lower Manhattan,5,15,Coffee beans,Gourmet Beans,Columbian Medium Roast
46043,18/03/2023,13:30:00,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
46044,18/03/2023,13:30:38,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
46045,18/03/2023,13:30:38,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
46046,18/03/2023,13:31:14,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
46047,18/03/2023,13:31:14,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
46048,18/03/2023,13:31:16,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
46049,18/03/2023,13:35:37,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
46050,18/03/2023,13:37:20,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
46051,18/03/2023,13:37:20,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
46052,18/03/2023,13:37:20,1,5,Lower Manhattan,5,15,Coffee beans,Gourmet Beans,Columbian Medium Roast
46053,18/03/2023,13:37:23,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
46054,18/03/2023,13:37:23,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
46055,18/03/2023,13:39:43,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
46056,18/03/2023,13:39:43,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
46057,18/03/2023,13:41:05,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
46058,18/03/2023,13:41:05,1,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup
46059,18/03/2023,13:44:12,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
46060,18/03/2023,13:44:33,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
46061,18/03/2023,13:44:33,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
46062,18/03/2023,13:46:46,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
46063,18/03/2023,13:46:46,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
46064,18/03/2023,13:53:46,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
46065,18/03/2023,13:59:48,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
46066,18/03/2023,14:02:43,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
46067,18/03/2023,14:02:43,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
46068,18/03/2023,14:05:45,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
46069,18/03/2023,14:10:58,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
46070,18/03/2023,14:10:58,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
46071,18/03/2023,14:11:22,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
46072,18/03/2023,14:15:03,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
46073,18/03/2023,14:17:11,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
46074,18/03/2023,14:17:14,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
46075,18/03/2023,14:24:11,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
46076,18/03/2023,14:24:11,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
46077,18/03/2023,14:24:11,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
46078,18/03/2023,14:24:13,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
46079,18/03/2023,14:28:38,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
46080,18/03/2023,14:28:42,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
46081,18/03/2023,14:28:54,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
46082,18/03/2023,14:29:50,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
46083,18/03/2023,14:30:12,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
46084,18/03/2023,14:35:29,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
46085,18/03/2023,14:36:23,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
46086,18/03/2023,14:36:23,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
46087,18/03/2023,14:41:11,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
46088,18/03/2023,14:41:15,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
46089,18/03/2023,14:42:21,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
46090,18/03/2023,14:42:21,1,5,Lower Manhattan,83,14,Branded,Housewares,I Need My Bean! Latte cup
46091,18/03/2023,14:42:43,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
46092,18/03/2023,14:43:28,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
46093,18/03/2023,14:43:28,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
46094,18/03/2023,14:44:33,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
46095,18/03/2023,14:45:11,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
46096,18/03/2023,14:45:41,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
46097,18/03/2023,14:45:46,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
46098,18/03/2023,14:45:46,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
46099,18/03/2023,14:52:12,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
46100,18/03/2023,14:53:26,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
46101,18/03/2023,14:53:26,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
46102,18/03/2023,14:53:26,1,8,Hell's Kitchen,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast
46103,18/03/2023,14:58:14,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
46104,18/03/2023,14:58:14,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
46105,18/03/2023,14:59:57,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
46106,18/03/2023,14:59:57,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
46107,18/03/2023,15:00:01,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
46108,18/03/2023,15:00:01,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
46109,18/03/2023,15:01:37,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
46110,18/03/2023,15:05:20,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
46111,18/03/2023,15:05:20,1,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
46112,18/03/2023,15:07:30,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
46113,18/03/2023,15:12:18,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
46114,18/03/2023,15:20:02,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
46115,18/03/2023,15:24:04,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
46116,18/03/2023,15:24:04,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
46117,18/03/2023,15:24:04,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
46118,18/03/2023,15:25:20,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
46119,18/03/2023,15:26:16,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
46120,18/03/2023,15:28:11,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
46121,18/03/2023,15:30:13,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
46122,18/03/2023,15:31:25,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
46123,18/03/2023,15:34:40,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
46124,18/03/2023,15:34:40,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
46125,18/03/2023,15:37:40,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
46126,18/03/2023,15:37:42,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
46127,18/03/2023,15:38:06,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
46128,18/03/2023,15:38:25,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
46129,18/03/2023,15:41:01,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
46130,18/03/2023,15:42:13,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
46131,18/03/2023,15:42:13,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
46132,18/03/2023,15:50:47,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
46133,18/03/2023,15:50:47,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
46134,18/03/2023,15:51:55,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
46135,18/03/2023,15:52:17,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
46136,18/03/2023,15:52:19,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
46137,18/03/2023,15:55:13,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
46138,18/03/2023,15:55:13,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
46139,18/03/2023,15:55:13,1,5,Lower Manhattan,13,8.95,Loose Tea,Black tea,English Breakfast
46140,18/03/2023,15:55:23,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
46141,18/03/2023,15:56:22,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
46142,18/03/2023,16:13:06,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
46143,18/03/2023,16:13:54,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
46144,18/03/2023,16:14:47,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
46145,18/03/2023,16:16:09,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
46146,18/03/2023,16:18:44,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
46147,18/03/2023,16:18:44,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
46148,18/03/2023,16:20:33,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
46149,18/03/2023,16:20:33,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
46150,18/03/2023,16:22:10,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
46151,18/03/2023,16:24:30,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
46152,18/03/2023,16:24:42,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
46153,18/03/2023,16:24:42,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
46154,18/03/2023,16:28:46,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
46155,18/03/2023,16:32:52,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
46156,18/03/2023,16:37:24,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
46157,18/03/2023,16:40:45,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
46158,18/03/2023,16:43:33,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
46159,18/03/2023,16:43:33,1,3,Astoria,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
46160,18/03/2023,16:43:34,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
46161,18/03/2023,16:43:34,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
46162,18/03/2023,16:44:42,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
46163,18/03/2023,16:48:06,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
46164,18/03/2023,16:49:56,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
46165,18/03/2023,16:53:16,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
46166,18/03/2023,16:54:42,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
46167,18/03/2023,16:54:42,1,3,Astoria,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast
46168,18/03/2023,16:59:19,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
46169,18/03/2023,16:59:19,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
46170,18/03/2023,16:59:19,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
46171,18/03/2023,16:59:51,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
46172,18/03/2023,17:04:06,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
46173,18/03/2023,17:07:14,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
46174,18/03/2023,17:07:14,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
46175,18/03/2023,17:09:21,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
46176,18/03/2023,17:09:21,1,3,Astoria,6,21,Coffee beans,Gourmet Beans,Ethiopia
46177,18/03/2023,17:11:57,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
46178,18/03/2023,17:12:13,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
46179,18/03/2023,17:16:53,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
46180,18/03/2023,17:18:38,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
46181,18/03/2023,17:23:56,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
46182,18/03/2023,17:26:37,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
46183,18/03/2023,17:26:37,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
46184,18/03/2023,17:26:49,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
46185,18/03/2023,17:30:11,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
46186,18/03/2023,17:30:11,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
46187,18/03/2023,17:33:02,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
46188,18/03/2023,17:35:47,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
46189,18/03/2023,17:35:47,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
46190,18/03/2023,17:35:47,1,3,Astoria,10,10,Coffee beans,Green beans,Guatemalan Sustainably Grown
46191,18/03/2023,17:36:31,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
46192,18/03/2023,17:36:31,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
46193,18/03/2023,17:38:24,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
46194,18/03/2023,17:39:26,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
46195,18/03/2023,17:40:11,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
46196,18/03/2023,17:43:16,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
46197,18/03/2023,17:52:03,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
46198,18/03/2023,17:55:09,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
46199,18/03/2023,17:55:13,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
46200,18/03/2023,17:56:14,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
46201,18/03/2023,17:58:53,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
46202,18/03/2023,18:02:33,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
46203,18/03/2023,18:03:46,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
46204,18/03/2023,18:03:51,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
46205,18/03/2023,18:10:19,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
46206,18/03/2023,18:11:38,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
46207,18/03/2023,18:20:11,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
46208,18/03/2023,18:20:11,1,8,Hell's Kitchen,1,18,Coffee beans,Organic Beans,Brazilian - Organic
46209,18/03/2023,18:26:20,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
46210,18/03/2023,18:42:28,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
46211,18/03/2023,18:43:08,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
46212,18/03/2023,18:45:44,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
46213,18/03/2023,18:49:23,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
46214,18/03/2023,19:00:09,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
46215,18/03/2023,19:01:44,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
46216,18/03/2023,19:09:30,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
46217,18/03/2023,19:20:53,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
46218,18/03/2023,19:26:32,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
46219,18/03/2023,19:29:26,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
46220,18/03/2023,19:32:30,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
